stop_id,stop_code,stop_name,stop_lat,stop_lon,route_id
2728,52703,Southbound Patterson Ave @ Winnifred St,49.21108,-123.012496,"[6648, 6811]"
2730,52705,Southbound Boundary Rd @ E Kent Ave,49.20373,-123.023457,[6648]
2731,52706,Eastbound North Fraser Way @ Fraserwood Court,49.201108,-123.017666,[6648]
2732,52707,Eastbound North Fraser Way @ 3700 Block,49.20204,-123.021851,[6648]
2733,52708,Eastbound North Fraser Way @ Fraserton Court,49.200272,-123.0139,[6648]
2737,52712,Eastbound W Hastings St @ Abbott St,49.282214,-123.108834,[37807]
2738,52713,Eastbound E Hastings St @ Main St,49.28122,-123.098307,[37807]
2739,52714,Eastbound E Hastings St @ Commercial Dr,49.281131,-123.07086,[37807]
2741,52716,Bus Loop @ Burnaby City Hall,49.243262,-122.973407,"[33292, 6646, 6649, 6657]"
2742,52717,Kootenay Loop @ Bay 7,49.281204,-123.025393,"[37807, 6667, 6838]"
2743,52718,Westbound E Hastings St @ Renfrew St,49.281222,-123.043342,[16718]
2744,52719,Westbound Moscrop St @ Inman Ave,49.243026,-123.017349,[6650]
2745,52720,Northbound Gilmore Way @ Sanderson Way,49.250056,-123.010288,[6650]
2746,52721,Northbound Gilmore Way @ Canada Way,49.253243,-123.010616,[6650]
2747,52722,Northbound Gilmore Diversion @ Canada Way,49.255589,-123.01105,[6650]
2748,52723,Northbound Gilmore Diversion @ Myrtle St,49.260509,-123.013819,[6650]
2756,52731,Southbound Gilmore Diversion @ Myrtle St,49.260495,-123.014128,[6650]
2757,52732,Southbound Gilmore Diversion @ Manor St,49.25662,-123.012026,[6650]
2759,52734,Southbound Gilmore Way @ 3500 Block,49.25259,-123.010799,[6650]
2760,52735,Eastbound Moscrop St @ Smith Ave,49.242913,-123.019292,[6650]
2761,52736,Metrotown Station @ Bay 4,49.225794,-123.002518,[6651]
2763,52738,Northbound Willingdon Ave @ Grafton St,49.232393,-123.003238,[6651]
2764,52739,Northbound Willingdon Ave @ Deer Lake Parkway,49.243312,-123.003169,[6651]
2765,52740,Northbound Willingdon Ave @ Sanderson Way,49.247628,-123.003869,[6651]
2766,52943,Westbound Pender St @ Willingdon Ave,49.280153,-123.004372,[6651]
2768,52741,Southbound Willingdon Ave @ Sardis St,49.233488,-123.003443,[6651]
2769,52742,Southbound Gilmore Ave @ Hastings St,49.280694,-123.014293,[6650]
2770,52743,Southbound Gilmore Ave @ Georgia St,49.278057,-123.01431,[6650]
2771,52744,Southbound Gilmore Ave @ Venables St,49.276367,-123.014344,[6650]
2772,52745,Southbound Gilmore Ave @ William St,49.273628,-123.014338,[6650]
2773,52746,Southbound Gilmore Ave @ Kitchener St,49.271857,-123.014355,[6650]
2780,52752,Southbound Douglas Rd @ 2200 Block,49.264308,-122.990696,[6654]
2782,52754,Southbound Douglas Rd @ Still Creek Ave,49.260445,-122.984344,[33292]
2783,52755,Southbound Douglas Rd @ Norland Ave,49.258915,-122.983303,[33292]
2784,52756,Southbound Douglas Rd @ Dominion St,49.256304,-122.982634,[33292]
2785,52757,Southbound Douglas Rd @ Laurel St,49.25327,-122.982039,[33292]
2786,52758,Southbound Douglas Rd @ Hardwick St,49.252094,-122.981855,[33292]
2787,52759,Southbound Douglas Rd @ Sprott St,49.249671,-122.981035,[33292]
2788,52760,Westbound Burris St @ Canada Way,49.235262,-122.954974,"[33292, 6657]"
2789,52761,Westbound Burris St @ Buckingham Ave,49.233656,-122.957861,"[33292, 6657]"
2790,52762,Westbound Burris St @ Braemar Ave,49.232452,-122.96004,"[33292, 6657]"
2791,52763,Westbound Burris St @ Malvern Ave,49.231088,-122.962511,"[33292, 6657]"
2792,52764,Southbound Sperling Ave @ Oakland St,49.22919,-122.96486,[33292]
2793,52765,Eastbound Stanley St @ Sperling Ave,49.227033,-122.964257,[33292]
2794,52766,Southbound Walker Ave @ Stanley St,49.226903,-122.960724,[33292]
2795,52767,Southbound Walker Ave @ Morley St,49.22502,-122.958429,[33292]
2796,52768,Southbound Salisbury Ave @ Imperial St,49.223269,-122.957651,[33292]
2797,52769,Southbound Salisbury Ave @ Elwell St,49.220907,-122.957642,[33292]
2798,52770,Southbound Salisbury Ave @ Arcola St,49.219021,-122.957619,[33292]
2799,52771,Edmonds Station @ Bay 4,49.21197,-122.958485,"[6643, 6645]"
2800,52772,Northbound Salisbury Ave @ Kingsway,49.218855,-122.957436,[33292]
2802,52774,Northbound Salisbury Ave @ McBride St,49.222373,-122.957498,[33292]
2804,52776,Northbound Walker Ave @ Morley St,49.225517,-122.958824,[33292]
2805,52777,Westbound Stanley St @ Walker Ave,49.227119,-122.961356,[33292]
2806,52778,Northbound Sperling Ave @ Stanley St,49.227413,-122.964678,[33292]
2807,52779,Eastbound Burris St @ Leibly Ave,49.230747,-122.962885,"[33292, 6657]"
2808,52780,Eastbound Burris St @ Braemar Ave,49.232779,-122.959214,"[33292, 6657]"
2809,52781,Eastbound Burris St @ Buckingham Ave,49.234122,-122.956741,"[33292, 6657]"
2812,52783,Northbound Douglas Rd @ Sprott St,49.249667,-122.980822,[33292]
2813,52784,Northbound Douglas Rd @ Hardwick St,49.251964,-122.98165,[33292]
2815,52786,Northbound Douglas Rd @ Norfolk St,49.255423,-122.982097,[33292]
2816,52787,Northbound Douglas Rd @ Hwy One Overpass,49.256983,-122.982623,[33292]
